Category,precision,recall,f1-score,support
Unknown-740,26.03 ± 25.62,43.61 ± 43.25,30.73 ± 28.27,840.00 ± 1073.78
Unknown-741,12.50 ± 25.00,2.78 ± 5.56,4.55 ± 9.09,300.00 ± 424.26
Unknown-742,32.13 ± 12.89,48.45 ± 21.13,35.91 ± 10.77,700.00 ± 291.55
Unknown-743,21.56 ± 18.25,24.82 ± 15.63,22.22 ± 15.95,620.00 ± 389.87
Unknown-744,42.69 ± 37.05,42.69 ± 29.78,41.41 ± 30.51,540.00 ± 461.52
Unknown-745,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-746,22.39 ± 22.57,34.14 ± 33.06,26.58 ± 25.80,1100.00 ± 997.50
Unknown-747,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 122.47
Unknown-748,17.52 ± 19.57,29.38 ± 33.54,21.48 ± 24.34,820.00 ± 370.14
Unknown-749,52.44 ± 48.42,44.44 ± 36.85,43.33 ± 39.75,480.00 ± 349.28
Unknown-750,41.18 ± 26.10,48.33 ± 29.95,43.86 ± 26.70,480.00 ± 311.45
Unknown-752,10.00 ± 22.36,20.00 ± 44.72,13.33 ± 29.81,640.00 ± 684.11
Unknown-753,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 115.47
Unknown-754,24.54 ± 9.85,37.25 ± 14.42,29.06 ± 11.18,1080.00 ± 449.44
Unknown-755,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 109.54
Unknown-756,24.30 ± 23.80,22.97 ± 22.87,23.58 ± 23.25,620.00 ± 676.02
Unknown-757,36.20 ± 22.01,38.59 ± 13.35,36.79 ± 17.19,1940.00 ± 814.25
Unknown-758,22.52 ± 15.84,25.83 ± 19.18,24.02 ± 17.30,800.00 ± 905.54
Unknown-759,25.51 ± 23.90,27.96 ± 26.39,26.66 ± 25.09,1600.00 ± 1835.76
Unknown-760,25.71 ± 43.33,6.49 ± 9.00,9.44 ± 12.97,460.00 ± 439.32
Unknown-761,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 100.00
Unknown-762,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-763,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 350.71
Unknown-765,24.55 ± 14.09,32.61 ± 20.90,27.47 ± 15.75,1700.00 ± 538.52
Unknown-766,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-767,24.67 ± 20.93,35.00 ± 38.37,24.64 ± 21.37,380.00 ± 148.32
Unknown-768,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,850.00 ± 574.46
Unknown-769,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-770,33.01 ± 12.61,33.12 ± 16.96,32.28 ± 14.28,1920.00 ± 2192.49
Unknown-773,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-774,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 167.33
Unknown-776,3.33 ± 7.45,13.33 ± 29.81,5.33 ± 11.93,280.00 ± 148.32
Unknown-778,32.08 ± 4.43,32.33 ± 2.69,32.14 ± 3.34,12900.00 ± 1834.39
Unknown-779,41.82 ± 11.79,42.99 ± 12.65,42.33 ± 12.04,3500.00 ± 1320.98
Unknown-780,50.44 ± 11.07,67.58 ± 21.19,57.21 ± 14.04,1100.00 ± 696.42
Unknown-781,19.64 ± 11.38,19.91 ± 12.18,19.70 ± 11.85,2680.00 ± 1756.99
Unknown-782,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 254.95
Unknown-783,13.49 ± 8.21,12.59 ± 12.37,12.46 ± 9.46,1060.00 ± 512.84
Unknown-784,8.33 ± 16.67,6.25 ± 12.50,7.14 ± 14.29,175.00 ± 170.78
Unknown-785,24.00 ± 7.27,42.93 ± 17.32,29.56 ± 7.86,2020.00 ± 1428.99
Unknown-786,6.67 ± 14.91,20.00 ± 44.72,10.00 ± 22.36,220.00 ± 216.79
Unknown-787,42.39 ± 21.96,47.33 ± 17.02,43.81 ± 20.89,900.00 ± 556.78
Unknown-788,18.70 ± 6.57,16.11 ± 7.39,16.00 ± 4.93,1920.00 ± 901.11
Unknown-789,43.95 ± 13.80,49.86 ± 19.60,46.39 ± 15.82,2180.00 ± 571.84
Unknown-790,20.00 ± 44.72,6.67 ± 14.91,10.00 ± 22.36,180.00 ± 83.67
Unknown-791,25.00 ± 17.32,22.89 ± 17.81,23.37 ± 16.61,1540.00 ± 808.08
Unknown-792,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 320.94
Unknown-793,5.00 ± 11.18,4.00 ± 8.94,4.44 ± 9.94,180.00 ± 204.94
Unknown-795,36.59 ± 41.16,35.50 ± 40.94,31.43 ± 30.16,420.00 ± 277.49
Unknown-796,32.69 ± 22.07,45.91 ± 27.67,37.40 ± 22.88,580.00 ± 334.66
Unknown-798,8.00 ± 17.89,13.33 ± 29.81,10.00 ± 22.36,200.00 ± 141.42
Unknown-799,13.33 ± 23.09,16.67 ± 28.87,14.81 ± 25.66,200.00 ± 200.00
Unknown-800,24.52 ± 15.04,25.34 ± 11.31,24.62 ± 13.17,2280.00 ± 1573.85
Unknown-801,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-802,53.33 ± 50.55,16.19 ± 16.70,23.89 ± 23.70,560.00 ± 260.77
Unknown-803,46.19 ± 22.56,53.93 ± 25.27,47.99 ± 21.25,580.00 ± 164.32
Unknown-804,10.00 ± 22.36,10.00 ± 22.36,10.00 ± 22.36,240.00 ± 167.33
Unknown-805,29.62 ± 7.84,36.72 ± 8.23,32.31 ± 6.47,1980.00 ± 1116.69
Unknown-806,5.19 ± 11.59,6.09 ± 13.61,5.60 ± 12.52,920.00 ± 1127.83
Unknown-807,18.50 ± 12.12,18.76 ± 12.23,17.76 ± 10.66,1460.00 ± 618.87
Unknown-808,25.56 ± 7.33,26.80 ± 7.27,25.92 ± 6.83,2980.00 ± 1631.56
Unknown-809,23.12 ± 22.61,29.61 ± 31.16,23.76 ± 22.48,1300.00 ± 1658.31
Unknown-810,3.89 ± 5.41,7.67 ± 14.51,4.05 ± 5.99,800.00 ± 790.57
Unknown-811,18.67 ± 18.50,46.67 ± 50.55,26.43 ± 26.92,200.00 ± 100.00
Unknown-812,20.83 ± 25.00,13.57 ± 18.86,14.65 ± 17.87,425.00 ± 221.74
Unknown-813,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-815,28.97 ± 34.51,39.83 ± 39.09,32.80 ± 36.17,2140.00 ± 3948.80
Unknown-816,33.68 ± 36.22,31.43 ± 30.09,31.03 ± 32.46,1340.00 ± 1085.36
Unknown-817,2.22 ± 4.97,10.00 ± 22.36,3.64 ± 8.13,300.00 ± 122.47
Unknown-818,9.52 ± 14.68,16.67 ± 23.57,11.11 ± 15.71,220.00 ± 130.38
Unknown-819,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 456.07
Unknown-820,10.67 ± 15.35,30.00 ± 44.72,14.67 ± 20.22,140.00 ± 114.02
Unknown-821,7.14 ± 14.29,25.00 ± 50.00,11.11 ± 22.22,100.00 ± 81.65
Unknown-822,14.72 ± 20.59,29.17 ± 41.87,14.50 ± 16.62,280.00 ± 311.45
Unknown-823,23.94 ± 7.09,25.10 ± 7.66,23.82 ± 5.65,1540.00 ± 838.45
Unknown-824,1.33 ± 2.98,4.00 ± 8.94,2.00 ± 4.47,800.00 ± 367.42
Unknown-826,57.33 ± 45.85,44.00 ± 39.61,47.33 ± 39.19,240.00 ± 194.94
Unknown-827,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 346.41
Unknown-828,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-829,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1700.00 ± 1031.99
Unknown-830,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-831,23.30 ± 12.56,28.37 ± 13.97,24.54 ± 13.58,1240.00 ± 550.45
Unknown-832,25.60 ± 17.49,34.64 ± 28.97,26.89 ± 19.33,760.00 ± 378.15
Unknown-833,12.48 ± 11.55,12.95 ± 11.55,12.52 ± 11.38,900.00 ± 741.62
Unknown-834,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 148.32
Unknown-836,13.33 ± 18.26,11.67 ± 16.24,12.38 ± 17.04,240.00 ± 181.66
Unknown-837,9.67 ± 17.34,15.56 ± 28.97,11.90 ± 21.69,360.00 ± 328.63
Unknown-838,38.57 ± 33.25,53.10 ± 38.42,41.14 ± 30.07,600.00 ± 600.00
Unknown-839,6.25 ± 13.98,4.35 ± 9.72,5.13 ± 11.47,780.00 ± 864.29
Unknown-840,4.00 ± 8.94,5.00 ± 11.18,4.44 ± 9.94,460.00 ± 482.70
Unknown-841,18.57 ± 14.76,40.69 ± 36.83,23.30 ± 15.85,680.00 ± 540.37
Unknown-842,23.79 ± 15.69,37.22 ± 27.94,27.72 ± 17.44,1400.00 ± 291.55
Unknown-843,19.23 ± 18.77,19.58 ± 15.57,19.05 ± 17.02,1660.00 ± 1043.07
Unknown-844,32.78 ± 27.24,21.44 ± 12.44,25.05 ± 15.87,740.00 ± 313.05
Unknown-846,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 207.36
Unknown-847,31.94 ± 11.48,46.59 ± 23.74,37.65 ± 15.79,1680.00 ± 383.41
Unknown-848,5.00 ± 11.18,6.67 ± 14.91,5.71 ± 12.78,500.00 ± 430.12
Unknown-849,25.00 ± 50.00,12.50 ± 25.00,16.67 ± 33.33,100.00 ± 81.65
Unknown-850,48.55 ± 8.15,57.53 ± 6.32,52.32 ± 5.70,860.00 ± 364.69
Unknown-851,10.86 ± 10.18,13.33 ± 12.64,11.72 ± 10.82,420.00 ± 109.54
Unknown-853,30.27 ± 12.64,40.45 ± 19.30,31.99 ± 11.70,1180.00 ± 618.06
Unknown-854,20.00 ± 27.39,20.00 ± 29.81,19.43 ± 27.29,300.00 ± 187.08
Unknown-855,38.83 ± 14.78,53.33 ± 28.46,42.40 ± 13.58,740.00 ± 320.94
Unknown-856,21.57 ± 12.73,18.66 ± 11.29,19.44 ± 10.94,600.00 ± 474.34
Unknown-857,28.41 ± 5.88,22.93 ± 8.72,24.89 ± 7.27,2720.00 ± 967.99
Unknown-858,27.01 ± 17.48,33.07 ± 19.67,29.65 ± 18.39,880.00 ± 965.40
Unknown-859,27.59 ± 16.36,29.37 ± 16.58,28.14 ± 16.00,1620.00 ± 465.83
Unknown-860,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-861,20.43 ± 19.50,24.29 ± 20.80,22.02 ± 20.09,2860.00 ± 1035.86
Unknown-863,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 54.77
Unknown-864,34.57 ± 38.55,38.62 ± 27.33,32.18 ± 24.94,740.00 ± 887.69
Unknown-866,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 114.02
Unknown-867,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1060.00 ± 522.49
Unknown-868,4.17 ± 8.33,5.00 ± 10.00,4.55 ± 9.09,200.00 ± 216.02
Unknown-869,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-870,21.25 ± 14.40,21.57 ± 12.73,21.27 ± 13.32,680.00 ± 420.71
Unknown-871,33.62 ± 28.71,40.77 ± 25.71,35.17 ± 26.60,840.00 ± 433.59
Unknown-873,37.49 ± 19.48,39.17 ± 18.01,37.23 ± 16.90,860.00 ± 260.77
Unknown-874,3.12 ± 6.25,3.57 ± 7.14,3.33 ± 6.67,375.00 ± 250.00
Unknown-875,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,580.00 ± 420.71
Unknown-876,20.71 ± 16.26,36.67 ± 21.73,24.39 ± 17.03,300.00 ± 346.41
Unknown-877,10.72 ± 9.02,12.45 ± 8.10,11.18 ± 8.12,1400.00 ± 659.55
Unknown-878,16.11 ± 19.66,14.39 ± 13.43,14.63 ± 15.43,900.00 ± 628.49
Unknown-880,14.75 ± 14.56,18.67 ± 18.50,15.42 ± 14.20,940.00 ± 820.37
Unknown-881,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 308.22
Unknown-882,26.89 ± 16.11,30.10 ± 16.83,28.31 ± 16.30,1040.00 ± 415.93
Unknown-883,18.00 ± 24.90,21.43 ± 29.45,19.41 ± 26.60,360.00 ± 219.09
Unknown-885,22.36 ± 9.40,24.10 ± 7.23,22.63 ± 7.35,1980.00 ± 993.48
Unknown-886,17.85 ± 16.81,17.28 ± 17.07,17.47 ± 16.82,2720.00 ± 1738.39
Unknown-887,28.36 ± 8.66,30.69 ± 17.39,29.03 ± 12.84,1320.00 ± 736.21
Unknown-888,44.02 ± 22.80,45.01 ± 24.48,44.41 ± 23.64,1560.00 ± 832.47
Unknown-889,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-892,37.00 ± 39.94,16.33 ± 9.60,20.00 ± 14.14,620.00 ± 277.49
Unknown-893,25.00 ± 50.00,6.25 ± 12.50,10.00 ± 20.00,175.00 ± 170.78
Unknown-894,30.27 ± 19.14,27.67 ± 16.65,28.38 ± 17.06,540.00 ± 364.69
Unknown-895,20.67 ± 21.65,21.67 ± 21.73,20.71 ± 21.19,260.00 ± 114.02
Unknown-896,23.33 ± 32.49,20.00 ± 27.39,21.43 ± 29.45,260.00 ± 304.96
Unknown-898,30.00 ± 18.71,30.38 ± 21.29,29.89 ± 19.47,640.00 ± 357.77
Unknown-899,18.33 ± 20.75,9.52 ± 9.06,11.73 ± 11.02,740.00 ± 439.32
Unknown-900,2.78 ± 5.56,8.33 ± 16.67,4.17 ± 8.33,225.00 ± 95.74
Unknown-901,26.12 ± 20.70,32.14 ± 20.82,28.15 ± 20.52,2420.00 ± 2905.51
Unknown-902,11.08 ± 13.95,11.48 ± 14.36,11.25 ± 14.14,1240.00 ± 687.75
Unknown-903,22.00 ± 25.88,26.67 ± 25.28,23.08 ± 25.37,320.00 ± 130.38
Unknown-905,3.33 ± 7.45,2.86 ± 6.39,3.08 ± 6.88,440.00 ± 541.29
Unknown-906,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 230.94
Unknown-907,27.14 ± 32.10,27.54 ± 28.22,26.80 ± 29.53,460.00 ± 336.15
Unknown-908,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 44.72
Unknown-909,41.58 ± 17.18,46.47 ± 12.32,42.95 ± 14.98,900.00 ± 452.77
Unknown-910,23.13 ± 25.16,23.07 ± 22.61,22.67 ± 23.47,2280.00 ± 2014.20
Unknown-911,25.02 ± 12.43,30.55 ± 16.09,27.41 ± 13.97,2460.00 ± 2565.74
Unknown-912,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1440.00 ± 2371.29
Unknown-913,26.14 ± 19.22,36.84 ± 24.38,30.40 ± 21.18,1620.00 ± 1003.49
Unknown-915,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 207.36
Unknown-916,16.31 ± 26.73,26.00 ± 37.15,19.63 ± 30.53,380.00 ± 363.32
Unknown-917,24.29 ± 18.70,29.62 ± 21.05,25.16 ± 17.82,600.00 ± 463.68
Unknown-918,30.78 ± 13.45,32.64 ± 7.88,31.09 ± 11.17,2360.00 ± 1246.19
Unknown-919,19.26 ± 11.04,21.89 ± 14.61,20.25 ± 12.36,920.00 ± 526.31
Unknown-922,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 54.77
Unknown-923,50.00 ± 57.74,41.67 ± 50.00,45.00 ± 52.60,100.00 ± 141.42
Unknown-924,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-925,29.84 ± 42.20,25.64 ± 26.09,22.75 ± 24.52,480.00 ± 471.17
Unknown-928,26.25 ± 15.95,24.05 ± 11.55,24.70 ± 13.61,1500.00 ± 1268.86
Unknown-929,34.17 ± 25.41,34.44 ± 20.56,32.76 ± 20.74,600.00 ± 707.11
Unknown-930,3.85 ± 7.69,8.33 ± 16.67,5.26 ± 10.53,400.00 ± 182.57
Unknown-931,47.77 ± 10.06,48.62 ± 12.08,47.60 ± 9.64,3820.00 ± 3219.78
Unknown-932,19.42 ± 31.37,19.09 ± 30.69,19.25 ± 31.03,1080.00 ± 1859.30
Unknown-933,4.44 ± 9.94,4.71 ± 10.52,4.57 ± 10.22,640.00 ± 638.75
Unknown-934,20.64 ± 16.39,25.71 ± 17.28,22.32 ± 16.09,1000.00 ± 469.04
Unknown-935,16.21 ± 15.00,23.88 ± 26.88,18.24 ± 18.40,1580.00 ± 1914.94
Unknown-936,26.64 ± 4.88,53.02 ± 8.86,35.17 ± 5.08,460.00 ± 320.94
Unknown-937,47.88 ± 2.15,51.10 ± 8.74,49.22 ± 4.74,4820.00 ± 3183.87
Unknown-938,32.65 ± 27.17,46.00 ± 21.91,37.02 ± 25.07,580.00 ± 238.75
Unknown-939,8.33 ± 14.43,33.33 ± 57.74,13.33 ± 23.09,100.00 ± 0.00
Unknown-940,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 244.95
Unknown-941,42.86 ± 50.84,33.33 ± 40.82,35.90 ± 41.66,225.00 ± 263.00
Unknown-942,15.24 ± 15.58,12.83 ± 12.93,12.79 ± 12.29,840.00 ± 658.03
Unknown-943,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-944,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 167.33
Unknown-945,9.03 ± 18.06,5.51 ± 11.02,6.84 ± 13.68,1700.00 ± 2803.57
Unknown-947,20.00 ± 27.39,20.00 ± 27.39,20.00 ± 27.39,200.00 ± 122.47
Unknown-948,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 182.57
Unknown-949,11.64 ± 14.22,18.71 ± 17.96,13.82 ± 15.59,520.00 ± 238.75
Unknown-951,26.67 ± 25.28,18.33 ± 17.08,21.33 ± 19.66,260.00 ± 114.02
Unknown-952,38.99 ± 19.72,35.57 ± 18.22,37.04 ± 18.89,2320.00 ± 1194.57
Unknown-953,6.25 ± 12.50,12.50 ± 25.00,8.33 ± 16.67,350.00 ± 238.05
Unknown-954,16.67 ± 23.57,9.17 ± 13.31,11.22 ± 15.52,1080.00 ± 1094.07
Unknown-955,20.83 ± 14.32,24.13 ± 20.22,21.17 ± 14.96,1160.00 ± 456.07
Unknown-956,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 219.09
Unknown-957,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-958,13.57 ± 10.75,16.98 ± 13.37,14.86 ± 11.51,1180.00 ± 571.84
Unknown-959,17.61 ± 16.13,34.00 ± 31.30,23.12 ± 21.12,520.00 ± 383.41
Unknown-960,43.33 ± 41.63,31.25 ± 27.53,30.83 ± 21.67,250.00 ± 173.21
Unknown-961,10.00 ± 14.91,10.67 ± 15.35,9.44 ± 12.97,280.00 ± 178.89
Unknown-962,4.76 ± 8.25,20.00 ± 34.64,7.69 ± 13.32,533.33 ± 57.74
Unknown-963,45.67 ± 43.42,53.33 ± 39.79,48.10 ± 41.87,300.00 ± 187.08
Unknown-964,27.57 ± 16.23,29.16 ± 19.43,28.09 ± 17.51,1980.00 ± 1657.41
Unknown-965,16.37 ± 11.40,18.47 ± 11.10,16.71 ± 10.40,1700.00 ± 543.14
Unknown-966,4.08 ± 5.82,8.79 ± 12.60,5.31 ± 7.30,760.00 ± 270.19
Unknown-967,22.33 ± 18.09,30.19 ± 39.76,24.30 ± 25.00,460.00 ± 207.36
Unknown-968,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-969,25.64 ± 21.76,36.79 ± 31.98,26.03 ± 19.44,520.00 ± 303.32
Unknown-970,26.67 ± 43.46,40.00 ± 54.77,30.00 ± 44.72,120.00 ± 83.67
Unknown-971,16.81 ± 4.82,35.33 ± 17.99,21.98 ± 7.67,1400.00 ± 839.64
Unknown-972,24.00 ± 43.36,26.67 ± 43.46,25.00 ± 43.30,240.00 ± 114.02
Unknown-973,4.17 ± 8.33,4.17 ± 8.33,4.17 ± 8.33,525.00 ± 150.00
Unknown-974,40.50 ± 26.74,37.38 ± 31.22,36.89 ± 25.93,600.00 ± 212.13
Unknown-975,12.00 ± 16.81,14.33 ± 21.07,13.00 ± 18.57,660.00 ± 517.69
Unknown-976,25.00 ± 28.87,50.00 ± 57.74,33.33 ± 38.49,75.00 ± 95.74
Unknown-977,25.18 ± 14.26,24.65 ± 12.72,24.81 ± 13.42,1200.00 ± 484.77
Unknown-978,18.22 ± 21.55,19.83 ± 22.59,18.84 ± 21.93,2880.00 ± 1930.54
Unknown-979,5.71 ± 12.78,10.00 ± 22.36,7.27 ± 16.26,200.00 ± 158.11
Unknown-980,18.23 ± 6.59,22.24 ± 8.42,18.34 ± 3.06,960.00 ± 598.33
Unknown-981,27.66 ± 16.92,31.05 ± 18.51,28.75 ± 16.81,1800.00 ± 1461.16
Unknown-982,42.05 ± 16.92,58.89 ± 25.94,48.84 ± 20.32,660.00 ± 397.49
Unknown-983,12.33 ± 10.03,13.04 ± 9.76,12.35 ± 9.60,1720.00 ± 1355.36
Unknown-984,68.57 ± 23.45,56.88 ± 20.46,58.95 ± 15.59,4120.00 ± 6641.31
Unknown-985,0.00,0.00,0.00,200.00
Unknown-986,20.35 ± 27.34,21.11 ± 22.70,19.76 ± 23.53,740.00 ± 733.48
Unknown-988,12.38 ± 17.04,10.71 ± 14.73,11.43 ± 15.65,340.00 ± 251.00
Unknown-989,26.14 ± 22.76,24.71 ± 6.64,23.83 ± 11.89,560.00 ± 114.02
Unknown-990,37.38 ± 24.99,28.36 ± 16.58,31.55 ± 18.53,1320.00 ± 622.09
Unknown-992,40.81 ± 9.44,51.52 ± 8.16,44.94 ± 6.85,1800.00 ± 612.37
Unknown-993,53.39 ± 14.19,53.21 ± 15.33,52.69 ± 12.79,3480.00 ± 967.99
Unknown-995,35.43 ± 42.98,37.78 ± 39.75,34.91 ± 37.98,300.00 ± 367.42
Unknown-996,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 152.75
Unknown-997,42.33 ± 7.73,51.12 ± 8.25,46.16 ± 7.43,2180.00 ± 843.80
Unknown-1002,32.35 ± 26.67,43.67 ± 32.15,36.41 ± 28.01,980.00 ± 363.32
Unknown-1003,11.67 ± 16.24,25.00 ± 43.30,15.00 ± 22.36,360.00 ± 378.15
Unknown-1004,23.56 ± 18.94,22.50 ± 18.87,22.07 ± 17.05,900.00 ± 848.53
Unknown-1006,20.29 ± 20.72,32.00 ± 33.47,24.54 ± 25.16,720.00 ± 736.21
Unknown-1007,45.00 ± 44.72,30.33 ± 31.89,36.00 ± 37.00,260.00 ± 207.36
Unknown-1008,20.82 ± 13.19,20.26 ± 14.36,20.44 ± 13.74,2140.00 ± 773.30
Unknown-1009,31.04 ± 20.35,32.99 ± 22.95,31.45 ± 20.48,940.00 ± 550.45
Unknown-1010,31.91 ± 8.40,43.22 ± 6.13,36.09 ± 5.84,900.00 ± 254.95
Unknown-1011,29.53 ± 8.24,29.28 ± 5.99,29.21 ± 6.59,4720.00 ± 268.33
Unknown-1012,32.86 ± 25.59,40.83 ± 30.10,35.79 ± 27.41,460.00 ± 313.05
Unknown-1013,29.68 ± 17.62,27.87 ± 16.32,28.56 ± 16.54,1500.00 ± 1142.37
Unknown-1015,1.67 ± 3.73,2.50 ± 5.59,2.00 ± 4.47,500.00 ± 282.84
Unknown-1017,31.33 ± 41.74,18.10 ± 16.63,20.00 ± 19.88,480.00 ± 319.37
Unknown-1018,20.66 ± 13.34,20.28 ± 3.86,18.47 ± 6.09,1420.00 ± 614.00
Unknown-1019,44.95 ± 14.99,44.89 ± 8.66,44.70 ± 11.93,6740.00 ± 2371.29
Unknown-1020,25.00 ± 50.00,8.33 ± 16.67,12.50 ± 25.00,250.00 ± 129.10
Unknown-1021,25.00 ± 50.00,2.27 ± 4.55,4.17 ± 8.33,475.00 ± 427.20
Unknown-1022,11.90 ± 18.75,17.00 ± 26.36,14.00 ± 21.91,340.00 ± 181.66
Unknown-1023,30.00 ± 44.72,11.18 ± 21.85,12.22 ± 21.66,780.00 ± 614.00
Unknown-1024,11.33 ± 17.58,40.00 ± 54.77,17.14 ± 25.56,180.00 ± 83.67
Unknown-1025,44.07 ± 13.11,36.76 ± 16.48,39.37 ± 14.70,820.00 ± 178.89
Unknown-1026,20.00 ± 29.81,7.12 ± 10.44,9.67 ± 13.42,1180.00 ± 506.95
Unknown-1027,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-1028,18.67 ± 18.50,28.33 ± 29.81,22.22 ± 22.22,500.00 ± 200.00
Unknown-1029,6.25 ± 12.50,12.50 ± 25.00,8.33 ± 16.67,300.00 ± 216.02
Unknown-1030,15.88 ± 11.06,24.48 ± 19.09,19.04 ± 13.78,620.00 ± 460.43
Unknown-1031,15.58 ± 16.21,16.42 ± 18.68,15.37 ± 16.09,800.00 ± 430.12
Unknown-1032,28.96 ± 7.47,27.12 ± 7.65,27.72 ± 6.48,740.00 ± 328.63
Unknown-1033,21.89 ± 14.56,17.92 ± 10.21,19.29 ± 11.39,1100.00 ± 738.24
Unknown-1034,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 238.05
Unknown-1035,30.00 ± 44.72,30.00 ± 44.72,26.67 ± 36.51,140.00 ± 54.77
Unknown-1036,11.26 ± 13.63,12.95 ± 15.86,11.74 ± 13.95,800.00 ± 943.40
Unknown-1037,30.36 ± 19.96,26.83 ± 15.23,27.88 ± 16.61,940.00 ± 167.33
Unknown-1039,20.00 ± 44.72,4.00 ± 8.94,6.67 ± 14.91,220.00 ± 164.32
Unknown-1040,31.90 ± 19.17,53.33 ± 40.23,36.46 ± 21.87,240.00 ± 181.66
Unknown-1042,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-1044,30.00 ± 27.39,34.00 ± 42.19,29.05 ± 29.76,240.00 ± 151.66
Unknown-1046,32.63 ± 13.55,31.10 ± 10.45,30.74 ± 11.26,1040.00 ± 391.15
Unknown-1047,18.33 ± 20.75,13.57 ± 13.46,14.91 ± 15.34,540.00 ± 151.66
Unknown-1048,28.33 ± 29.81,25.71 ± 27.68,25.14 ± 25.10,320.00 ± 228.04
Unknown-1049,30.62 ± 17.95,29.32 ± 18.39,29.73 ± 17.81,1980.00 ± 1485.60
Unknown-1050,6.43 ± 10.83,21.43 ± 44.03,9.43 ± 17.37,500.00 ± 514.78
Unknown-1052,38.17 ± 35.39,53.33 ± 31.51,36.32 ± 18.55,360.00 ± 181.66
Unknown-1053,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-1054,15.00 ± 14.91,19.00 ± 20.74,15.16 ± 14.02,260.00 ± 194.94
